Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
972610,IFCI150910C,IFCI Ltd,Active,F ,5000.00,INE039A08130,Financial Institutions,Debentures and Bonds
972611,IFCI150910D,IFCI Ltd,Active,F ,5000.00,INE039A08148,Financial Institutions,Debentures and Bonds
972612,NABARD11110,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09FN4,Banks,Debentures and Bonds
972613,NABARD112A,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09FQ7,Banks,Debentures and Bonds
972614,NTPC19JAN11,NTPC Ltd,Active,F ,1000000.00,INE733E07EP7,Electric Utilities,Debentures and Bonds
972615,IOB10JAN11,Indian Overseas Bank,Active,F ,1000000.00,INE565A09223,Banks,Debentures and Bonds
972616,ICICI130111,ICICI Bank Ltd,Active,F ,1000000.00,INE090A08QW8,Banks,Debentures and Bonds
972628,IFCI54R,IFCI Ltd,Active,F ,1000.00,INE039A09120,Financial Institutions,Debentures and Bonds
972629,IFCI55R,IFCI Ltd,Active,F ,1000.00,INE039A09138,Financial Institutions,Debentures and Bonds
972630,IFCI56R,IFCI Ltd,Active,F ,1000.00,INE039A09146,Financial Institutions,Debentures and Bonds
972631,IDBI20JAN11,IDBI Bank Ltd,Active,F ,1000000.00,INE008A08T20,Banks,Debentures and Bonds
972632,CBOI210111,Central Bank of India,Active,F ,1000000.00,INE483A08015,Banks,Debentures and Bonds
972633,NABARD1111,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09FS3,Banks,Debentures and Bonds
972634,IFCI57R,IFCI Ltd,Active,F ,1000.00,INE039A09153,Financial Institutions,Debentures and Bonds
972635,IFCI58R,IFCI Ltd,Active,F ,1000.00,INE039A09161,Financial Institutions,Debentures and Bonds
972640,RECL3FEB11,REC Ltd,Active,F ,30000.00,INE020B08484,Finance (including NBFCs),Debentures and Bonds
972641,NABARD10211,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09FX3,Banks,Debentures and Bonds
972642,IDBI25MAR11,IDBI Bank Ltd,Active,F ,1000000.00,INE008A08T46,Banks,Debentures and Bonds
972643,NABARD10311,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09GA9,Banks,Debentures and Bonds
972644,HDFC12MAY11,HDFC Bank Ltd,Active,F ,1000000.00,INE040A08302,Banks,Debentures and Bonds
972645,WSPF09SEP10,Water and Sanitation Pooled Fund,Active,F ,60000.00,INE873F09030,Other Financial Services,Debentures and Bonds
972647,KMPL31MAY11,Kotak Mahindra Prime Ltd,Active,F ,1000000.00,INE916D08DN5,Other Financial Services,Debentures and Bonds
972648,IRFC10MAY11,Indian Railway Finance Corporation Ltd,Active,F ,1000000.00,INE053F09HO9,Other Financial Services,Debentures and Bonds
972649,IRFC100511A,Indian Railway Finance Corporation Ltd,Active,F ,1000000.00,INE053F09HP6,Other Financial Services,Debentures and Bonds
972650,IRFC100511B,Indian Railway Finance Corporation Ltd,Active,F ,1000000.00,INE053F09HQ4,Other Financial Services,Debentures and Bonds
972651,IRFC31MAY11,Indian Railway Finance Corporation Ltd,Active,F ,1000000.00,INE053F09HR2,Other Financial Services,Debentures and Bonds
972652,KMPL1949,Kotak Mahindra Prime Ltd,Active,F ,1000000.00,INE916D08DP0,Other Financial Services,Debentures and Bonds
972653,KMPL30JAN11,Kotak Mahindra Prime Ltd,Active,F ,1000000.00,INE916D08DO3,Other Financial Services,Debentures and Bonds
972654,IFCI010811,IFCI Ltd,Active,F ,10000.00,INE039A09NK5,Financial Institutions,Debentures and Bonds
972655,IFCI010811B,IFCI Ltd,Active,F ,10000.00,INE039A09NM1,Financial Institutions,Debentures and Bonds
972656,IFCI010811C,IFCI Ltd,Active,F ,10000.00,INE039A09NJ7,Financial Institutions,Debentures and Bonds
972657,IFCI010811D,IFCI Ltd,Active,F ,10000.00,INE039A09NL3,Financial Institutions,Debentures and Bonds
972658,IRFC28JUL11,Indian Railway Finance Corporation Ltd,Active,F ,1000000.00,INE053F09HS0,Other Financial Services,Debentures and Bonds
972660,IFCI310111A,IFCI Ltd,Active,F ,5000.00,INE039A09MT8,Financial Institutions,Debentures and Bonds
972661,IFCI310111B,IFCI Ltd,Active,F ,5000.00,INE039A09MU6,Financial Institutions,Debentures and Bonds
972662,IFCI310111C,IFCI Ltd,Active,F ,5000.00,INE039A09MV4,Financial Institutions,Debentures and Bonds
972663,IFCI310111D,IFCI Ltd,Active,F ,5000.00,INE039A09MW2,Financial Institutions,Debentures and Bonds
972664,YES25JUL11,Yes Bank Ltd,Active,F ,1000000.00,INE528G08196,Banks,Debentures and Bonds
972665,MPFC01JUN11,Madhya Pradesh Financial Corporation,Active,F ,100000.00,INE348F08027,Other Financial Services,Debentures and Bonds
972666,IFCI25AUG11,IFCI Ltd,Active,F ,1000000.00,INE039A09NP4,Financial Institutions,Debentures and Bonds
972674,SAIL23AUG11,Steel Authority of India Ltd,Active,F ,1000000.00,INE114A07711,Iron &amp; Steel/Interm.Products,Debentures and Bonds
972684,SBI14AUG09R,State Bank of India,Active,F ,1000000.00,INE062A09213,Banks,Debentures and Bonds
972685,SBI27JAN10S,State Bank of India,Active,F ,1000000.00,INE062A09221,Banks,Debentures and Bonds
972686,SAIL09SEP11,Steel Authority of India Ltd,Active,F ,1000000.00,INE114A07729,Iron &amp; Steel/Interm.Products,Debentures and Bonds
972687,WBSEDCL4811,West Bengal State Electricity Distribution Company Ltd,Active,F ,1000000.00,INE411L07031,Electric Utilities,Debentures and Bonds
972688,IFCI311011A,IFCI Ltd,Active,F ,10000.00,INE039A09NT6,Financial Institutions,Debentures and Bonds
972689,IFCI311011B,IFCI Ltd,Active,F ,10000.00,INE039A09NU4,Financial Institutions,Debentures and Bonds
972690,IFCI311011C,IFCI Ltd,Active,F ,10000.00,INE039A09NV2,Financial Institutions,Debentures and Bonds
972691,IFCI311026D,IFCI Ltd,Active,F ,10000.00,INE039A09NW0,Financial Institutions,Debentures and Bonds
972692,IRFC8NOV11A,Indian Railway Finance Corporation Ltd,Active,F ,100000.00,INE053F09HT8,Other Financial Services,Debentures and Bonds
972693,IRFC8NOV11B,Indian Railway Finance Corporation Ltd,Active,F ,100000.00,INE053F09HU6,Other Financial Services,Debentures and Bonds
972694,UBI28DEC11,United Bank of India,Active,F ,1000000.00,INE695A09087,Banks,Debentures and Bonds
972695,IDBI26NOV11,IDBI Bank Ltd,Active,F ,1000000.00,INE008A08T79,Banks,Debentures and Bonds
972696,IDBI13DEC11,IDBI Bank Ltd,Active,F ,1000000.00,INE008A08T95,Banks,Debentures and Bonds
972698,IFC24JAN12B,IFCI Venture Capital Funds Ltd,Active,F ,1000000.00,INE727M09026,Other Financial Services,Debentures and Bonds
972699,IFC24JAN12C,IFCI Venture Capital Funds Ltd,Active,F ,1000000.00,INE727M09018,Other Financial Services,Debentures and Bonds
972700,APSFCIV09,Andhra Pradesh State Financial Corporation,Active,F ,800000.00,INE695F09417,Other Financial Services,Debentures and Bonds
972702,NEEP15DEC11,North Eastern Electric Power Corporation Ltd,Active,F ,1000000.00,INE636F07159,Electric Utilities,Debentures and Bonds
972703,CBOI21DEC11,Central Bank of India,Active,F ,1000000.00,INE483A09245,Banks,Debentures and Bonds
972704,IFCI121211A,IFCI Ltd,Active,F ,5000.00,INE039A09NX8,Financial Institutions,Debentures and Bonds
972705,IFCI121211B,IFCI Ltd,Active,F ,5000.00,INE039A09NY6,Financial Institutions,Debentures and Bonds
972706,IFCI121211C,IFCI Ltd,Active,F ,5000.00,INE039A09NZ3,Financial Institutions,Debentures and Bonds
972710,IFCI280212A,IFCI Ltd,Active,F ,10000.00,INE039A09OL1,Financial Institutions,Debentures and Bonds
972711,IFCI280212B,IFCI Ltd,Active,F ,10000.00,INE039A09OM9,Financial Institutions,Debentures and Bonds
972712,IDBI30NOV11,IDBI Bank Ltd,Active,F ,1000000.00,INE008A08T87,Banks,Debentures and Bonds
972713,IFCI150212A,IFCI Ltd,Active,F ,5000.00,INE039A09OE6,Financial Institutions,Debentures and Bonds
972714,IFCI150212B,IFCI Ltd,Active,F ,5000.00,INE039A09OF3,Financial Institutions,Debentures and Bonds
972715,IFCI150212C,IFCI Ltd,Active,F ,5000.00,INE039A09OG1,Financial Institutions,Debentures and Bonds
972716,IFCI150212D,IFCI Ltd,Active,F ,5000.00,INE039A09OH9,Financial Institutions,Debentures and Bonds
972719,IFCI310312A,IFCI Ltd,Active,F ,5000.00,INE039A09OU2,Financial Institutions,Debentures and Bonds
972720,IFCI310312B,IFCI Ltd,Active,F ,5000.00,INE039A09OV0,Financial Institutions,Debentures and Bonds
972721,IFCI310312C,IFCI Ltd,Active,F ,5000.00,INE039A09OW8,Financial Institutions,Debentures and Bonds
972722,IFCI310312D,IFCI Ltd,Active,F ,5000.00,INE039A09OX6,Financial Institutions,Debentures and Bonds
972723,HDFC09MAY12,Housing Development Finance Corporation Ltd,Active,F ,1000000.00,INE001A07II3,Housing Finance ,Debentures and Bonds
972724,IFCI59R,IFCI Ltd,Active,F ,1000.00,INE039A09179,Financial Institutions,Debentures and Bonds
972725,IFCI60R,IFCI Ltd,Active,F ,1000.00,INE039A09187,Financial Institutions,Debentures and Bonds
972726,IFCI61R,IFCI Ltd,Active,F ,1000.00,INE039A09195,Financial Institutions,Debentures and Bonds
972727,IDBI15MAR12,IDBI Bank Ltd,Active,F ,1000000.00,INE008A08U19,Banks,Debentures and Bonds
972728,YES28MAR12,Yes Bank Ltd,Active,F ,1000000.00,INE528G08212,Banks,Debentures and Bonds
972729,RFC18MAY12,Rajasthan Financial Corporation,Active,F ,1000000.00,INE103G08016,Financial Institutions,Debentures and Bonds
972730,DVC30MAR12A,Damodar Valley Corporation,Active,F ,1000000.00,INE753F07046,Electric Utilities,Debentures and Bonds
972731,DVC30MAR12B,Damodar Valley Corporation,Active,F ,1000000.00,INE753F07038,Electric Utilities,Debentures and Bonds
972732,HVPN29MAY12,Haryana Vidyut Prasaran Nigam Ltd,Active,F ,1000000.00,INE535N08015,Electric Utilities,Debentures and Bonds
972733,APSFC280312,Andhra Pradesh State Financial Corporation,Active,F ,1000000.00,INE695F09425,Other Financial Services,Debentures and Bonds
972737,1015IFCI22B,IFCI Ltd,Active,F ,100000.00,INE039A09PA1,Financial Institutions,Debentures and Bonds
972739,939RECL19B,REC Ltd,Active,F ,1000000.00,INE020B08765,Finance (including NBFCs),Debentures and Bonds
972740,925NEEPCO22,North Eastern Electric Power Corporation Ltd,Active,F ,600000.00,INE636F07167,Electric Utilities,Debentures and Bonds
972741,1020HDB22,HDB Financial Services Ltd,Active,F ,1000000.00,INE756I08017,Financial Institutions,Debentures and Bonds
972743,1025YES27B,Yes Bank Ltd,Active,F ,1000000.00,INE528G09103,Banks,Debentures and Bonds
972744,903IDBI2022,IDBI Bank Ltd,Active,F ,1000000.00,INE008A08U35,Banks,Debentures and Bonds
972745,941IIFCL37A,India Infrastructure Finance Company Ltd,Active,F ,1000000.00,INE787H07057,Finance (including NBFCs),Debentures and Bonds
972746,936IIFCL42B,India Infrastructure Finance Company Ltd,Active,F ,1000000.00,INE787H07065,Finance (including NBFCs),Debentures and Bonds
972747,945HDFC2027,HDFC Bank Ltd,Active,F ,1000000.00,INE040A08310,Banks,Debentures and Bonds
972752,YES23AUG12,Yes Bank Ltd,Active,F ,1000000.00,INE528G08220,Banks,Debentures and Bonds
972754,10YES2022,Yes Bank Ltd,Active,F ,1000000.00,INE528G08238,Banks,Debentures and Bonds
972755,1015YES2027,Yes Bank Ltd,Active,F ,1000000.00,INE528G09111,Banks,Debentures and Bonds
972759,940CBOI,Central Bank of India,Active,F ,1000000.00,INE483A09252,Banks,Debentures and Bonds
972760,945HVPN2024,Haryana Vidyut Prasaran Nigam Ltd,Active,F ,1000000.00,INE535N08023,Electric Utilities,Debentures and Bonds
972762,10YES2022A,Yes Bank Ltd,Active,F ,1000000.00,INE528G09129,Banks,Debentures and Bonds
972763,998IFCI37A,IFCI Ltd,Active,F ,100000.00,INE039A09PD5,Financial Institutions,Debentures and Bonds
972764,998IFCI37B,IFCI Ltd,Active,F ,100000.00,INE039A09PH6,Financial Institutions,Debentures and Bonds
972765,998IFCI32C,IFCI Ltd,Active,F ,100000.00,INE039A09PL8,Financial Institutions,Debentures and Bonds
972766,1005IFCI22A,IFCI Ltd,Active,F ,100000.00,INE039A09PE3,Financial Institutions,Debentures and Bonds
972767,995IFCI22B,IFCI Ltd,Active,F ,100000.00,INE039A09PF0,Financial Institutions,Debentures and Bonds
972768,1010IFCI27C,IFCI Ltd,Active,F ,100000.00,INE039A09PJ2,Financial Institutions,Debentures and Bonds
972770,990IFCI22A,IFCI Ltd,Active,F ,25000.00,INE039A09PM6,Financial Institutions,Debentures and Bonds
972771,990IFCI27B,IFCI Ltd,Active,F ,25000.00,INE039A09PN4,Financial Institutions,Debentures and Bonds
972772,990IFCI32C,IFCI Ltd,Active,F ,25000.00,INE039A09PO2,Financial Institutions,Debentures and Bonds
972773,990IFCI37D,IFCI Ltd,Active,F ,25000.00,INE039A09PP9,Financial Institutions,Debentures and Bonds
972774,902REC19,REC Ltd,Active,F ,1000000.00,INE020B08799,Finance (including NBFCs),Debentures and Bonds
972775,902REC22,REC Ltd,Active,F ,1000000.00,INE020B08807,Finance (including NBFCs),Debentures and Bonds
972776,990YES2022,Yes Bank Ltd,Active,F ,1000000.00,INE528G08246,Banks,Debentures and Bonds
972777,721REC22,REC Ltd,Active,F ,1000000.00,INE020B07GU0,Finance (including NBFCs),Debentures and Bonds
972778,738REC27,REC Ltd,Active,F ,1000000.00,INE020B07GV8,Finance (including NBFCs),Debentures and Bonds
972779,738IIFCL27,India Infrastructure Finance Company Ltd,Active,F ,1000000.00,INE787H07081,Finance (including NBFCs),Debentures and Bonds
972780,720IIFCL22,India Infrastructure Finance Company Ltd,Active,F ,1000000.00,INE787H07073,Finance (including NBFCs),Debentures and Bonds
972781,741IIFCL32,India Infrastructure Finance Company Ltd,Active,F ,1000000.00,INE787H07099,Finance (including NBFCs),Debentures and Bonds
972782,1025YES27,Yes Bank Ltd,Active,F ,1000000.00,INE528G08253,Banks,Debentures and Bonds
972785,925IDBI2037,IDBI Bank Ltd,Active,F ,1000000.00,INE008A08U43,Banks,Debentures and Bonds
972786,945RFC2022,Rajasthan Financial Corporation,Active,F ,1000000.00,INE103G08024,Financial Institutions,Debentures and Bonds
972787,721IRFC22A,Indian Railway Finance Corporation,Active,F ,1000000.00,INE053F09HV4,Other Financial Services,Debentures and Bonds
972788,738IRFC27B,Indian Railway Finance Corporation,Active,F ,1000000.00,INE053F09HW2,Other Financial Services,Debentures and Bonds
972789,721IIFCL22A,India Infrastructure Finance Company Ltd,Active,F ,1000000.00,INE787H07107,Finance (including NBFCs),Debentures and Bonds
972790,738IIFCL27B,India Infrastructure Finance Company Ltd,Active,F ,1000000.00,INE787H07115,Finance (including NBFCs),Debentures and Bonds
972791,741IIFCL32C,India Infrastructure Finance Company Ltd,Active,F ,1000000.00,INE787H07123,Finance (including NBFCs),Debentures and Bonds
972793,930SAIL20C,Steel Authority of India Ltd,Active,F ,1000000.00,INE114A07802,Iron &amp; Steel/Interm.Products,Debentures and Bonds
972794,930SAIL21D,Steel Authority of India Ltd,Active,F ,1000000.00,INE114A07810,Iron &amp; Steel/Interm.Products,Debentures and Bonds
972795,930SAIL22E,Steel Authority of India Ltd,Active,F ,1000000.00,INE114A07828,Iron &amp; Steel/Interm.Products,Debentures and Bonds
972797,930SAIL20H,Steel Authority of India Ltd,Active,F ,5000000.00,INE114A07752,Iron &amp; Steel/Interm.Products,Debentures and Bonds
972798,930SAIL21I,Steel Authority of India Ltd,Active,F ,5000000.00,INE114A07760,Iron &amp; Steel/Interm.Products,Debentures and Bonds
972799,930SAIL22J,Steel Authority of India Ltd,Active,F ,5000000.00,INE114A07778,Iron &amp; Steel/Interm.Products,Debentures and Bonds
972800,722IRFC22,Indian Railway Finance Corporation,Active,F ,1000000.00,INE053F09HX0,Other Financial Services,Debentures and Bonds
972801,738IRFC27,Indian Railway Finance Corporation,Active,F ,1000000.00,INE053F09HY8,Other Financial Services,Debentures and Bonds
972802,UBI05DEC12,United Bank of India,Active,F ,1000000.00,INE695A09095,Banks,Debentures and Bonds
972803,HVPN17DEC12,Haryana Vidyut Prasaran Nigam Ltd,Active,F ,1000000.00,INE535N08031,Electric Utilities,Debentures and Bonds
972804,722IRFC22A,Indian Railway Finance Corporation,Active,F ,1000000.00,INE053F09HZ5,Other Financial Services,Debentures and Bonds
972805,739IRFC27B,Indian Railway Finance Corporation,Active,F ,1000000.00,INE053F09IA6,Other Financial Services,Debentures and Bonds
972806,722IRFC22C,Indian Railway Finance Corporation,Active,F ,1000000.00,INE053F09IB4,Other Financial Services,Debentures and Bonds
972807,719IRFC2022,Indian Railway Finance Corporation,Active,F ,1000000.00,INE053F09IC2,Other Financial Services,Debentures and Bonds
972809,9BOM2022,Bank of maharashtra,Active,F ,1000000.00,INE457A09199,Banks,Debentures and Bonds
972810,899IDBI2027,IDBI Bank Ltd,Active,F ,1000000.00,INE008A08U50,Banks,Debentures and Bonds
972811,IDBI26DEC12,IDBI Bank Ltd,Active,F ,1000000.00,INE008A08U68,Banks,Debentures and Bonds
972812,990IFCI21,IFCI Ltd,Active,F ,1000000.00,INE039A09PQ7,Financial Institutions,Debentures and Bonds
972814,924RFC2023,Rajasthan Financial Corporation,Active,F ,1000000.00,INE103G08032,Financial Institutions,Debentures and Bonds
972815,956TPFIDC23,Tamil Nadu Power Finance &amp; Infrastructure Development Corporation Ltd,Active,F ,1000000.00,INE859N08027,Other Financial Services,Debentures and Bonds
972816,967TPFIDC22,Tamil Nadu Power Finance &amp; Infrastructure Development Corporation Ltd,Active,F ,1000000.00,INE859N08019,Other Financial Services,Debentures and Bonds
972818,1005YES2027,Yes Bank Ltd,Active,F ,1000000.00,INE528G09137,Banks,Debentures and Bonds
972819,1015IFCI18,IFCI VENTURE CAPITAL FUNDS Ltd,Active,F ,100000.00,INE727M09075,Other Financial Services,Debentures and Bonds
972820,887REC2020,REC Ltd,Active,F ,1000000.00,INE020B08823,Finance (including NBFCs),Debentures and Bonds
972821,1012IFCI27,IFCI Ltd.,Active,F ,100000.00,INE039A09PI4,Financial Institutions,Debentures and Bonds
972822,9NEEPCO2023,NORTH EASTERN ELECTRIC POWER CORPORATION LTD,Active,F ,800000.00,INE636F07175,Electric Utilities,Debentures and Bonds
972823,915APSFC23,Andhra Pradesh State Financial Corporation,Active,F ,1000000.00,INE695F09433,Other Financial Services,Debentures and Bonds
972824,857MTNL2023,Mahanagar Telephone Nigam Ltd.,Active,F ,1000000.00,INE153A08014,Telecom Services,Debentures and Bonds
972825,883IRFC2023,Indian Railway Finance Corporation,Active,F ,1000000.00,INE053F07603,Other Financial Services,Debentures and Bonds
972826,DVC25MAR13,Damodar Valley Corporation,Active,F ,1000000.00,INE753F08028,Electric Utilities,Debentures and Bonds
972829,1025IFCI23C,IFCI Factors Ltd,Active,F ,1000000.00,INE494M09031,Financial Institutions,Debentures and Bonds
972830,882REC2023,REC Ltd,Active,F ,1000000.00,INE020B08831,Finance (including NBFCs),Debentures and Bonds
972831,935TPFI2023,Tamil Nadu Power Finance &amp; Infrastructure Development Corporation Ltd.,Active,F ,1000000.00,INE859N08035,Other Financial Services,Debentures and Bonds
972832,975IFCI2028,IFCI Ltd.,Active,F ,1000000.00,INE039A09PR5,Financial Institutions,Debentures and Bonds
972842,919TPFI2023,Tamil Nadu Power Finance &amp; Infrastructure Development Corporation Ltd.,Active,F ,1000000.00,INE859N08043,Other Financial Services,Debentures and Bonds
972843,806REC23,REC Ltd,Active,F ,1000000.00,INE020B08849,Finance (including NBFCs),Debentures and Bonds
972844,872KFC2023,KERALA FINANCIAL CORPORATION,Active,F ,1000000.00,INE818F08029,Financial Institutions,Debentures and Bonds
972846,875UBI2023,United Bank of India,Active,F ,1000000.00,INE695A09103,Banks,Debentures and Bonds
